,x,y,topic
1771,5.7068167,4.2338543,24
1772,1.9601835,11.606408,39
1773,11.198432,-2.0495303,103
1774,10.881908,-3.4435666,10
1775,12.528569,0.57120097,46
1776,14.398299,0.41108218,22
1777,22.732391,3.6594796,3
1778,-7.7338343,2.4005497,5
1779,6.929393,4.7123804,77
1780,12.3381815,7.1583996,99
1781,6.394896,4.955064,49
1782,6.994383,2.888576,17
1783,-0.032147758,2.6699526,33
1784,11.856623,0.6101086,32
1785,9.683915,0.41968971,9
1786,27.059467,10.32423,1
1787,22.734518,3.7425308,3
1788,18.655134,-6.655483,2
1789,26.91271,10.55061,1
1790,12.553752,-2.1144342,42
1791,-0.62136257,16.975828,11
1792,18.808634,-6.6718974,2
1793,9.830494,0.374109,9
1794,6.978261,6.8771844,27
1795,22.713474,3.6298685,3
1796,13.832536,1.0998425,-1
1797,11.981171,1.8393017,78
1798,6.8096557,3.2658646,40
1799,8.7630825,1.1363515,7
1800,11.251775,1.7126621,20
1801,6.6217875,3.5559597,-1
1802,6.272479,27.425808,0
1803,6.809963,3.2506557,40
1804,22.724096,3.6541588,3
1805,7.7044497,6.3097115,-1
1806,0.57999927,2.8748245,-1
1807,6.249383,27.719074,0
1808,9.848718,-4.5421596,93
1809,18.772171,-6.7498093,2
1810,0.024472773,2.968947,-1
1811,11.984923,1.8465996,78
1812,12.789369,2.3277736,21
1813,9.743891,4.5193067,78
1814,7.9264913,4.194135,64
1815,10.946247,-2.1466305,100
1816,-0.5144562,16.69274,-1
1817,8.304766,-0.778786,16
1818,-0.52867347,16.687073,-1
1819,27.056608,10.371233,1
1820,27.124643,10.5369005,1
1821,0.23150584,2.8817546,140
1822,8.487326,-16.209446,119
1823,1.9600685,11.606076,39
1824,27.175785,10.403137,1
1825,12.025364,1.9549047,78
1826,7.1177483,3.5634246,53
1827,0.010302579,3.0500197,76
1828,-0.061833166,3.25253,47
1829,11.184401,-2.0294442,103
1830,9.825761,0.3835498,9
1831,8.46739,-16.229416,119
1832,-11.143708,-3.5957403,86
1833,6.7510495,5.5991406,-1
1834,12.831373,0.29684827,37
1835,12.289077,6.6983123,-1
1836,11.447459,1.6893255,-1
1837,12.284866,6.721642,-1
1838,-8.921974,12.798941,71
1839,11.2635355,1.6930785,20
1840,11.994524,1.874465,78
1841,-8.921966,12.7989645,71
1842,-8.92207,12.798841,71
1843,11.727863,7.4527245,-1
1844,11.627195,-0.594374,-1
1845,9.618482,0.4227738,9
1846,-8.921984,12.798963,71
1847,-8.922003,12.79895,71
1848,-8.921997,12.798943,71
1849,9.395814,1.2839,80
1850,1.9600835,11.606234,39
1851,26.80878,10.494793,1
1852,12.279132,6.8256073,114
1853,7.1556115,2.9965265,17
1854,9.6410055,0.33894193,9
1855,12.732804,2.2397268,21
1856,7.1220603,2.9676106,17
1857,-7.663816,2.36642,5
1858,-7.683108,2.4158473,5
1859,6.5198503,27.221859,0
1860,6.7991867,5.634807,-1
1861,11.878335,-0.4815751,-1
1862,12.184893,0.8900305,-1
1863,-4.073914,7.318074,14
1864,-7.664898,2.3544557,5
1865,-7.671095,2.454815,5
1866,6.2906775,27.26762,0
1867,-1.9542085,5.573935,-1
1868,0.18829735,2.93915,-1
1869,12.080729,-0.18629809,18
1870,8.795947,1.0661108,7
1871,12.27989,6.835542,114
1872,8.348236,-0.7396856,16
1873,12.9147,-0.44614527,72
1874,-9.845895,9.9312525,31
1875,12.337544,7.146476,99
1876,12.702024,2.3629706,56
1877,13.01859,-0.6464728,72
1878,13.89783,1.0140316,12
1879,13.636106,-0.40650183,44
1880,8.766456,1.2671081,7
1881,12.017291,1.259124,-1
1882,11.378892,1.7348688,-1
1883,13.711877,-0.22846279,44
1884,11.953182,-0.076416835,18
1885,9.991511,0.33582577,-1
1886,11.515444,-0.54079443,82
1887,12.208892,6.822901,114
1888,12.223695,6.827425,114
1889,8.22954,5.3663545,-1
1890,-0.4285016,3.795515,58
1891,7.448617,6.006605,-1
1892,-1.9412326,5.5611033,-1
1893,7.148899,3.5786865,53
1894,7.425451,6.002395,-1
1895,12.186598,6.810267,114
1896,7.176472,6.0580745,-1
1897,7.4385457,6.0322185,-1
1898,7.1284194,3.6325903,53
1899,6.5022836,27.217169,0
1900,12.540403,-2.0997908,42
1901,6.9208922,5.7998924,-1
1902,11.618188,1.91135,-1
1903,12.797067,0.33136484,37
1904,8.07567,5.9094963,-1
1905,1.9600186,11.606737,39
1906,6.9051924,6.8195696,27
1907,1.9600657,11.60641,39
1908,7.5790243,6.7065167,55
1909,12.279099,0.38466358,-1
1910,8.072858,5.4013314,8
1911,7.7488813,6.3458524,-1
1912,7.792861,6.374967,55
1913,6.7523985,5.7727404,129
1914,9.848368,-4.5431957,93
1915,7.264868,6.2470403,-1
1916,7.542214,6.6721754,55
1917,-1.9534122,5.5732174,-1
1918,10.840174,2.5975149,57
1919,8.268744,4.8980656,84
1920,7.1105494,3.4547296,53
1921,10.716844,2.8162453,85
1922,12.339485,7.106819,99
1923,10.797725,2.5011647,57
1924,8.151527,5.6290655,8
1925,10.8433275,2.5913808,57
1926,10.85519,2.6731699,-1
1927,10.735977,1.7305814,110
1928,8.471618,-16.225153,119
1929,8.828945,1.0307118,7
1930,6.096437,-4.017959,65
1931,7.8631153,4.794091,65
1932,7.235784,4.374682,-1
1933,0.46105376,2.1229024,-1
1934,8.468794,-16.228027,119
1935,7.736443,6.2219005,43
1936,-11.143734,-3.5957289,86
1937,10.357734,0.44134423,120
1938,8.469018,-16.22784,-1
1939,5.394433,3.914238,30
1940,11.533122,0.7075341,32
1941,8.831579,1.0775477,7
1942,12.767161,2.3080192,21
1943,18.63897,-6.8039126,2
1944,12.306035,7.096367,99
1945,13.978112,0.9272166,12
1946,-0.00013235597,1.0920736,-1
1947,8.059533,6.0769515,8
1948,13.88831,1.0267556,12
1949,12.29861,-0.24310806,-1
1950,22.798449,3.682817,3
1951,8.9031515,0.8892927,7
1952,12.269998,1.6040599,-1
1953,9.807245,-0.1564921,9
1954,10.194018,1.5967683,29
1955,10.408801,-2.4624183,23
1956,1.9659532,11.601163,39
1957,8.473154,-16.223595,75
1958,6.096525,-4.0179214,65
1959,12.336232,7.305188,51
1960,-0.62412924,17.01132,11
1961,-8.922005,12.798918,71
1962,-8.922764,12.7981415,71
1963,-8.922011,12.7989025,71
1964,-8.921983,12.798952,71
1965,-8.922049,12.798874,71
1966,-8.921874,12.799175,71
1967,-8.922,12.798934,71
1968,9.22109,0.48060217,61
1969,12.597854,2.328023,-1
1970,-8.921958,12.798995,71
1971,-8.921884,12.799185,71
1972,9.7998295,-0.24908982,9
1973,-8.921941,12.799044,71
1974,-0.43160325,3.800025,58
1975,11.7143135,7.5291324,-1
1976,11.694727,-0.052336566,-1
1977,12.321909,7.116701,99
1978,9.4116535,1.2800921,80
1979,11.728526,0.6059307,32
1980,11.790472,7.9068766,59
1981,14.403593,0.408125,22
1982,10.651831,2.4570234,57
1983,10.752018,-2.85942,10
1984,26.915884,10.45916,1
1985,11.210827,1.6094099,-1
1986,10.990481,-2.1881034,10
1987,10.776049,1.7303625,-1
1988,12.827872,0.30383682,37
1989,8.08281,5.847684,8
1990,26.7604,10.183638,1
1991,6.3884096,27.387943,0
1992,10.666001,1.7685684,110
1993,10.886356,2.6157494,-1
1994,7.648389,6.304089,-1
1995,8.562539,4.8286786,95
1996,18.705866,-6.8070927,2
1997,7.181181,5.0634127,111
1998,11.185859,1.5813487,-1
1999,27.069595,10.379165,1
2000,27.001143,10.215886,1
2001,11.230464,1.9297692,-1
2002,18.629644,-6.822743,2
2003,8.475189,-16.221601,-1
2004,6.0965447,-4.017903,65
2005,18.757092,-6.7837014,2
2006,22.428383,4.0213723,3
2007,11.831887,-0.9799253,48
2008,18.724016,-6.788829,2
2009,18.689262,-6.677863,2
2010,6.357862,5.578479,15
2011,12.586703,-2.1138299,-1
2012,18.764639,-6.7824097,2
2013,18.6572,-6.681436,2
2014,6.4918127,4.387524,-1
2015,22.553614,3.8930652,3
2016,7.594503,5.598051,138
2017,11.161876,1.7411413,20
2018,7.1731205,5.400765,-1
2019,12.380211,0.92330074,130
2020,7.1383104,6.0929103,-1
2021,5.8912334,4.168704,24
2022,10.968273,1.7283745,20
2023,18.690136,-6.7322245,2
2024,11.930804,1.1260277,-1
2025,18.65398,-6.772196,2
2026,8.067978,5.4549456,8
2027,0.66002464,2.240602,67
2028,6.0965214,-4.0179324,65
2029,5.692893,4.240184,24
2030,6.4575777,4.3015423,-1
2031,22.726389,3.6950634,3
2032,22.710005,3.7652566,3
2033,10.9499235,0.7906627,-1
2034,22.666914,3.6898963,3
2035,-4.1272244,7.2713976,14
2036,0.5014506,-7.8791623,6
2037,9.87742,-2.649832,23
2038,-7.722379,2.4208753,5
2039,-7.694361,2.4448645,5
2040,-7.715904,2.4134424,5
2041,10.654073,0.47847408,120
2042,0.561325,-7.9062586,6
2043,0.6529242,2.2506673,67
2044,22.622866,3.7622404,3
2045,6.4650807,5.652592,15
2046,22.803616,3.7209976,3
2047,10.885909,-3.0358987,10
2048,27.153217,10.197056,1
2049,6.9051633,6.873706,27
2050,-6.6200957,-2.0532858,13
2051,8.019566,5.5179143,8
2052,-6.592868,-2.0640004,13
2053,8.462447,-16.234373,75
2054,18.799,-6.82572,2
2055,18.681963,-6.7766857,2
2056,5.425022,3.900456,30
2057,18.737282,-6.7122,2
2058,11.380271,0.2746893,-1
2059,18.626818,-6.805128,2
2060,6.140413,6.3890543,54
2061,11.101584,-2.1519077,100
2062,27.018349,10.401144,1
2063,11.158169,1.7191595,20
2064,0.4558575,2.1017866,-1
2065,11.36654,1.6983519,20
2066,-11.143648,-3.5956933,86
2067,6.8062453,11.790131,79
2068,6.096578,-4.0179157,65
2069,14.399028,0.40875304,22
2070,9.380225,1.2510325,80
2071,12.29183,1.6598202,-1
2072,6.9742084,5.308292,56
2073,9.375265,1.2519095,80
2074,11.087906,1.6967186,20
2075,12.825107,0.3018863,37
2076,13.394941,-1.1174011,105
2077,6.5165205,5.4058847,15
2078,-9.845877,9.931235,31
2079,9.396025,1.260203,80
2080,12.462089,0.25679678,-1
2081,11.550489,0.7101845,32
2082,11.186077,1.7058105,20
2083,18.769049,-6.816321,2
2084,9.38011,1.2593858,80
2085,6.363896,27.267845,0
2086,11.1646805,1.7524524,20
2087,9.37726,1.258736,80
2088,9.647345,1.5946652,-1
2089,11.15137,1.6923118,20
2090,5.942235,4.0674496,24
2091,11.114175,1.7481045,20
2092,10.975909,1.705026,-1
2093,5.64151,3.8679795,-1
2094,9.78271,0.009599683,9
2095,10.861246,-2.9820163,10
2096,11.205384,1.719846,20
2097,6.8042927,6.400859,-1
2098,26.842932,10.374227,1
2099,6.0403547,6.898405,41
2100,9.188703,0.47533625,61
2101,6.0397887,6.8997283,41
2102,11.886495,-0.5506066,18
2103,-6.599094,-2.0621505,13
2104,11.085238,1.8241614,20
2105,-0.62898356,16.981876,11
2106,7.483763,2.1858842,90
2107,-4.0701275,7.3217726,14
2108,11.151531,1.7260902,20
2109,12.402296,7.292109,51
2110,6.73257,3.2453873,56
2111,11.885871,-0.55045855,18
2112,9.211937,0.4765217,61
2113,8.150155,5.8144493,8
2114,15.715323,2.1113832,89
2115,9.212284,0.47534478,61
2116,8.9062,-1.0911437,122
2117,23.130524,-1.7614906,116
2118,23.130522,-1.76152,116
2119,8.748703,2.96624,-1
2120,0.6518567,2.2361958,56
2121,7.5883465,6.6669617,55
2122,8.751865,2.9657736,-1
2123,23.130524,-1.7614847,116
2124,12.584124,0.35455602,46
2125,8.745036,2.9570274,-1
2126,11.221031,1.7228595,20
2127,23.130548,-1.7615482,116
2128,26.997896,10.286389,1
2129,23.130537,-1.7614803,116
2130,23.130512,-1.7614818,116
2131,23.130514,-1.7614843,116
2132,9.210036,0.46981758,61
2133,6.1486588,6.385009,54
2134,7.4638705,6.7466035,55
2135,10.335513,-2.4072182,23
2136,6.053877,6.8970337,41
2137,9.505583,0.6071094,9
2138,12.087206,0.638061,-1
2139,12.773944,2.3062758,21
2140,-6.5894547,-2.076594,13
2141,12.774212,2.3114812,21
2142,10.733616,2.8587089,85
2143,12.779424,2.308829,21
2144,9.207473,0.4751614,61
2145,14.329058,0.49297827,22
2146,12.227356,-0.18430038,22
2147,27.204382,10.37847,1
2148,9.24217,10.713906,88
2149,11.541055,0.29145443,-1
2150,18.723417,-6.6950016,2
2151,7.0358996,6.5419054,-1
2152,12.445818,-0.05702687,-1
2153,27.02543,10.402305,1
2154,7.224427,3.2729096,45
2155,-6.6443253,-2.0144346,13
2156,18.826683,-6.692678,2
2157,10.942122,1.6380228,20
2158,8.55045,1.293291,7
2159,6.263041,27.56429,0
2160,10.902841,-3.0240948,10
2161,10.952031,0.7214284,83
2162,-4.070583,7.3225465,14
2163,6.930854,4.7174606,77
2164,11.139463,1.7017777,20
2165,11.660362,-1.0889791,48
2166,10.64772,1.0617102,133
2167,7.6111236,6.596769,55
2168,8.003013,5.573163,-1
2169,6.1385403,27.487041,0
2170,11.60503,-0.58252305,-1
2171,10.217354,-0.28673932,9
2172,10.218584,-0.2866961,9
2173,10.219113,-0.2870114,9
2174,6.9927464,6.880106,27
2175,22.709555,3.7783136,3
2176,10.217854,-0.28423512,9
2177,11.730093,-1.0589013,48
2178,6.7963114,3.305779,40
2179,7.069601,5.502199,-1
2180,9.49183,3.1886003,56
2181,12.037538,-0.25740242,82
2182,8.124486,3.4777226,128
2183,-6.601228,-2.0639644,13
2184,10.872175,-2.9840622,10
2185,6.3016906,27.471,0
2186,1.9829605,11.5849905,39
2187,-4.076379,7.3177724,14
2188,6.4805646,4.3542705,108
2189,18.763514,-6.680335,2
2190,-4.0743294,7.3180485,14
2191,8.012873,5.590336,8
2192,11.524959,7.6934314,-1
2193,22.64312,3.7769637,3
2194,-7.52074,2.2793224,5
2195,8.469049,-16.227703,75
2196,12.814554,0.30994526,37
2197,6.6493907,4.366152,99
2198,5.796958,3.148425,28
2199,9.790088,-0.07233462,-1
2200,11.088076,-2.374256,10
2201,11.52763,7.682394,-1
2202,11.475717,7.681044,-1
2203,0.5382405,-7.85268,6
2204,8.024358,5.587491,8
2205,18.635988,-6.702301,2
2206,6.3291745,27.375977,0
2207,7.620581,7.30761,74
2208,18.61475,-6.8182507,2
2209,18.68524,-6.625475,2
2210,-4.062631,7.3280406,14
2211,8.463146,-16.233686,-1
2212,18.684849,-6.811231,2
2213,18.706772,-6.7330937,2
2214,6.731047,4.4366426,56
2215,7.9525805,4.890172,113
2216,6.3729906,27.32423,0
2217,11.105601,-0.0017119558,23
2218,22.628962,3.762568,3
2219,-6.6503406,-2.0078084,13
2220,7.1228175,6.047343,-1
2221,6.22609,27.351768,0
2222,18.714306,-6.736589,2
2223,18.653206,-6.637078,2
2224,18.845667,-6.6584167,2
2225,14.316951,0.5258652,22
2226,18.728127,-6.6660304,2
2227,6.3535843,27.285192,0
2228,0.49093685,-7.84568,6
2229,18.73068,-6.7768517,2
2230,8.472484,-16.224289,75
2231,8.467141,-16.229635,119
2232,8.444583,-16.250473,-1
2233,0.20200302,2.9010642,140
2234,22.652132,3.6820452,3
2235,18.672695,-6.6922116,2
2236,8.464181,-16.23265,119
2237,8.47042,-16.22608,-1
2238,8.470376,-16.226345,75
2239,22.67613,3.7029235,3
2240,6.4624386,27.349241,0
2241,11.827251,-0.9956347,48
2242,7.354205,6.39382,-1
2243,8.467975,-16.228737,-1
2244,8.471335,-16.225441,75
2245,22.676533,3.710495,3
2246,3.8245656,3.8871515,117
2247,18.764547,-6.8201203,2
2248,22.749365,3.7380755,3
2249,7.2020802,4.950092,111
2250,7.1893563,4.953551,111
2251,-7.7062025,2.358106,5
2252,13.710467,-0.23036228,44
2253,7.3344893,6.1119585,132
2254,5.684177,5.970058,81
2255,13.716416,-0.22863056,44
2256,-6.584256,-2.0676656,13
2257,11.490847,-0.5174157,82
2258,11.845586,0.5975623,32
2259,8.944659,0.9233679,7
2260,11.976396,1.9180363,2
2261,6.3149137,27.344267,0
2262,0.49481794,-7.845366,6
2263,6.8862696,3.4066746,-1
2264,3.8248503,3.887109,117
2265,11.528162,0.15019798,50
2266,8.2443075,4.1229596,-1
2267,18.669804,-6.7520924,2
2268,7.936232,4.200424,64
2269,7.8206863,5.162111,113
2270,9.214947,0.47642666,61
2271,12.389162,2.3034086,-1
2272,-11.143654,-3.5956967,86
2273,18.691553,-6.765134,2
2274,11.516408,0.77464837,98
2275,13.575888,-1.4112315,-1
2276,10.905726,-2.8913338,-1
2277,18.712503,-6.725151,2
2278,27.024036,10.162687,1
2279,8.462508,5.1383295,115
2280,7.3204174,4.685502,111
2281,-8.921925,12.79906,71
2282,7.1418047,5.4064345,-1
2283,8.447685,-16.24913,75
2284,7.793242,5.1114597,113
2285,7.3566966,4.4272976,64
2286,18.71792,-6.7290053,2
2287,6.6334057,5.891397,-1
2288,12.122195,7.480397,51
2289,6.921076,4.70986,77
2290,3.8250484,3.887577,117
2291,5.9724174,4.2034316,24
2292,8.4589405,-16.237886,119
2293,8.467585,-16.229101,-1
2294,10.599306,8.626448,19
2295,7.187152,2.6820688,17
2296,7.4787483,2.1978128,90
2297,9.67731,0.3030044,28
2298,22.659245,3.6560752,3
2299,8.460846,-16.23597,-1
2300,18.75367,-6.7584667,2
2301,0.23413898,2.910737,-1
2302,6.317109,27.351404,0
2303,6.5451593,3.6912816,-1
2304,7.4911666,2.1906145,90
2305,13.713654,-0.22704445,-1
2306,11.469489,0.05443635,50
2307,8.487735,-16.209026,75
2308,5.6175222,5.604893,38
2309,11.22253,0.62213695,-1
2310,27.033741,10.343774,1
2311,8.171526,5.7744694,8
2312,6.047081,6.903635,41
2313,8.472387,-16.22435,75
2314,-0.6668478,16.969795,11
2315,-0.0028631275,3.1815376,76
2316,12.110093,7.452795,-1
2317,7.362965,6.610042,27
2318,18.724426,-6.743943,2
2319,7.5544972,5.5613585,138
2320,-11.143832,-3.595748,86
2321,7.103483,5.24191,62
2322,7.096203,5.2506585,62
2323,8.466534,-16.230265,75
2324,10.676901,-2.2760794,100
2325,12.54797,0.46458554,46
2326,7.8143916,4.9602,-1
2327,11.274825,6.9672694,-1
2328,7.054766,5.236828,-1
2329,10.19546,1.6008233,29
2330,8.477702,-16.219017,75
2331,8.132845,5.4115896,8
2332,18.713177,-6.71077,2
2333,10.17881,1.5931431,29
2334,8.005895,6.1425467,8
2335,6.9011908,2.8824954,-1
2336,6.562633,4.8962855,-1
2337,-4.5840135,-8.442063,35
2338,12.5485325,-2.1043818,42
2339,10.846981,2.6603036,85
2340,-6.6120453,-2.0474403,13
2341,11.014159,-2.1441116,-1
2342,10.848344,2.5856037,57
2343,8.023524,5.5197496,8
2344,10.7819,2.4818943,57
2345,22.624094,3.7391298,3
2346,8.4612055,-16.235607,119
2347,12.400209,1.1300143,98
2348,8.4679,-16.228813,75
2349,14.400127,0.4079632,22
2350,14.400345,0.41032606,22
2351,22.769403,3.695843,3
2352,5.932479,5.6478763,81
2353,8.461124,-16.23568,75
2354,22.660416,3.7995498,3
2355,6.1583033,27.450249,0
2356,11.854551,0.08011815,-1
2357,8.33631,5.0702553,84
2358,18.797262,-6.7911086,2
2359,22.741217,3.6698153,3
2360,18.709269,-6.7485824,2
2361,5.686872,5.95685,81
2362,22.77522,3.7216313,3
2363,7.63396,5.1686873,123
2364,8.468465,-16.228296,119
2365,22.689394,3.654258,3
2366,10.594518,8.621821,42
2367,8.063618,5.4235015,8
2368,9.661031,0.39027414,9
2369,10.238316,3.0035806,-1
2370,22.646114,3.6165943,3
2371,8.913929,-1.0616093,122
2372,10.717635,2.8176422,85
2373,6.7865334,3.1983342,-1
2374,7.6042466,3.3313918,45
2375,12.094877,0.12503393,18
2376,10.360821,8.437115,19
2377,22.780306,3.7318454,3
2378,13.385442,-1.0703888,3
2379,11.5101385,0.05851642,50
2380,10.947193,1.982427,20
2381,12.450242,0.69295186,-1
2382,13.7769985,1.1708146,12
2383,-0.646542,16.993866,11
2384,2.984412,0.61589044,34
2385,0.8266169,-7.14886,-1
2386,11.475927,-2.8240438,102
2387,-4.0746284,7.3181977,14
2388,22.653404,3.713198,3
2389,2.982658,0.61446726,34
2390,-6.5929933,-2.0685244,13
2391,6.71455,3.619451,40
2392,11.475783,-2.82415,102
2393,18.736557,-6.7486906,2
2394,10.4398775,2.5594373,143
2395,7.1166577,2.9684355,-1
2396,10.365025,2.6061118,-1
2397,12.256713,0.92304796,-1
2398,10.1772995,2.9036314,135
2399,11.703491,1.6102136,-1
2400,8.26488,4.9061074,84
2401,10.574001,2.42533,143
2402,7.4865527,2.1809886,90
2403,-6.598228,-2.0642524,13
2404,7.0366626,5.982634,60
2405,6.7062407,-1.401256,92
2406,6.968607,2.8574028,17
2407,10.840877,2.5888944,57
2408,10.774874,2.46398,57
2409,6.970685,2.8604157,17
2410,6.270016,3.2358727,-1
2411,11.385083,0.72399175,109
2412,10.725798,2.4480188,57
2413,9.1654215,3.9195836,-1
2414,7.9271784,4.863538,-1
2415,10.750061,2.4595494,57
2416,2.9745767,0.6063808,34
2417,12.730667,2.293372,21
2418,7.017544,2.8295057,17
2419,-4.107113,7.2948174,14
2420,11.391425,0.7153507,109
2421,7.9977765,4.7984633,-1
2422,7.01065,2.8374994,17
2423,12.397332,1.1361059,98
2424,-0.051352654,0.9959627,52
2425,9.091304,0.5513986,65
2426,7.146106,2.9890876,17
2427,11.830456,-0.9916553,48
2428,0.45963365,-7.8081408,6
2429,6.5084286,27.382622,0
2430,0.6693325,2.2342045,67
2431,6.0811872,6.871716,41
2432,6.1147785,27.460812,0
2433,27.024822,10.461304,1
2434,10.075683,0.29698667,9
2435,10.850907,-2.9999607,10
2436,12.211302,-0.24535778,-1
2437,-7.738969,2.4322946,5
2438,-0.6364354,16.991007,11
2439,10.492008,8.535811,19
2440,10.361254,8.437741,19
2441,0.019946381,2.9913104,118
2442,6.0345364,27.493755,0
2443,-4.5810843,-8.437036,35
2444,12.632941,1.9953632,-1
2445,12.525682,0.4549799,46
2446,12.622094,1.9858594,-1
2447,6.593115,27.561327,0
2448,10.61703,8.645081,19
2449,11.435347,0.8843614,109
2450,18.709187,-6.731674,2
2451,-0.061983593,3.2672958,76
2452,6.3770037,27.371782,0
2453,-11.143712,-3.595703,143
2454,22.409475,4.0411406,3
2455,5.6064463,3.3233585,96
2456,-4.0633516,7.327964,14
2457,6.310803,27.389637,0
2458,12.253331,1.6155231,-1
2459,18.780674,-6.7956924,2
2460,2.9757836,0.60746557,34
2461,-0.6461847,17.007921,11
2462,6.1994915,27.650066,0
2463,7.0689726,3.3367407,-1
2464,6.3980136,27.252298,0
2465,10.897977,-3.0339777,10
2466,10.973669,1.6349076,-1
2467,22.754286,3.7283788,3
2468,2.9620876,0.5932277,34
2469,22.810772,3.6487513,3
2470,-7.709422,2.444397,5
2471,12.1990385,-0.050829124,-1
2472,8.058978,4.8102875,-1
2473,10.192708,1.5859026,29
2474,7.2188544,3.278399,45
2475,12.2911215,-0.22967353,-1
2476,7.5125475,3.197735,45
2477,-0.6297112,17.011969,11
2478,7.2368693,3.7652469,-1
2479,7.133758,5.37541,-1
2480,12.828648,0.30134118,37
2481,6.7962375,3.492422,-1
2482,6.247045,27.360477,0
2483,7.0117183,2.9096143,-1
2484,22.760399,3.640654,3
2485,7.152732,6.288463,-1
2486,8.387103,5.143599,-1
2487,7.325412,6.1076436,132
2488,8.639376,5.6848993,-1
2489,-4.07273,7.3200145,14
2490,7.433054,4.198246,-1
2491,6.84542,6.767592,-1
2492,6.837408,3.3024845,-1
2493,12.2584095,1.818022,109
2494,12.936104,-0.7406453,72
2495,9.218252,0.4902421,61
2496,6.9524097,5.2421627,-1
2497,6.9411864,5.325231,-1
2498,6.893593,5.319697,-1
2499,8.866082,1.0055329,7
2500,8.881527,0.9877287,7
2501,6.0624895,3.7469437,121
2502,18.847477,-6.8535967,2
2503,22.540869,3.94201,3
2504,22.689646,3.6868553,3
2505,6.1290894,27.507711,0
2506,10.458085,2.5396318,143
2507,10.402347,2.568243,-1
2508,10.472144,2.5218482,143
2509,10.57708,2.487037,143
2510,10.413988,2.6049476,135
2511,0.75513834,2.8538818,142
2512,10.420768,2.5748463,143
2513,9.411011,0.46501487,9
2514,12.395745,1.1370372,98
2515,10.16323,2.9185202,135
2516,12.089779,0.064398885,18
2517,10.57983,2.4832706,143
2518,-0.66795486,17.00225,11
2519,9.934601,1.2090133,44
2520,-0.622818,16.974182,11
2521,12.108103,7.803881,69
2522,10.934605,0.78239125,65
2523,8.045919,4.1726003,64
2524,26.811754,10.488904,1
2525,-0.22245951,16.703333,124
2526,7.4555526,6.0458384,132
2527,6.47608,27.543594,0
2528,7.320428,6.059776,-1
2529,6.9076,2.9620664,17
2530,6.9313993,2.9621785,17
2531,-0.00822644,2.62624,33
2532,6.1653533,27.556845,0
2533,0.22295733,2.8688655,140
2534,3.194351,7.222115,107
2535,8.118665,5.7955155,8
2536,6.1273117,27.611889,0
2537,5.383928,5.713292,38
2538,2.9403398,0.5720419,34
2539,5.6774793,5.959749,81
2540,6.112598,27.338139,0
2541,-0.015232065,2.588299,33
2542,5.687063,4.233246,24
2543,13.894386,1.0309688,12
2544,-0.0038930504,2.5833204,33
2545,8.1193075,5.8226523,8
2546,7.6262183,5.179331,123
2547,11.517375,6.1439767,-1
2548,6.2095385,27.580757,0
2549,6.9944043,4.400607,68
2550,6.0311813,6.9044833,41
2551,11.510964,6.1447134,-1
2552,6.699946,5.5426283,129
2553,11.510584,6.1427627,-1
2554,6.9985514,4.3992357,68
2555,8.10631,5.4740467,8
2556,9.939091,1.2178665,44
2557,10.209231,3.0674586,-1
2558,6.8062305,11.790304,79
2559,9.847928,-4.543351,93
2560,8.013452,5.5376573,8
2561,7.126875,3.0157957,-1
2562,6.0970163,3.1896338,-1
2563,5.5906453,3.9479322,30
2564,2.9595823,0.59039456,34
2565,-0.6255277,17.018568,11
2566,8.027746,5.944857,8
2567,10.4038725,8.459739,19
2568,12.799605,-0.26148623,-1
2569,9.847928,-4.5434237,93
2570,2.9557421,0.5868206,34
2571,7.393291,6.6393156,74
2572,-4.5889077,-8.44091,35
2573,5.662884,3.8451931,30
2574,11.627843,0.04518335,56
2575,7.646541,5.966737,-1
2576,1.2520884,5.7267437,121
2577,12.135395,7.902166,69
2578,9.227886,5.881942,144
2579,8.118315,4.1486907,-1
2580,-0.039337844,2.5557086,33
2581,12.653297,2.1998546,21
2582,6.456096,27.498226,0
2583,-6.6254764,-2.0330894,13
2584,6.1595907,6.391395,54
2585,-0.03881786,0.97293913,32
2586,8.039291,5.547381,8
2587,-6.5921593,-2.0689406,13
2588,6.171283,27.428404,0
2589,6.9988194,5.804734,-1
2590,22.412392,4.0368876,3
2591,-6.600017,-2.0646043,13
2592,14.081365,0.25223467,104
2593,-0.58788544,16.935696,11
2594,6.408868,4.984827,49
2595,8.173871,5.781249,8
2596,6.3602414,27.453163,0
2597,14.401678,0.4097381,22
2598,10.698595,2.8011765,85
2599,10.663029,2.525355,57
2600,18.76199,-6.7106175,2
2601,7.1060114,2.8981087,17
2602,8.159345,6.17908,-1
2603,-4.0869193,7.3315616,14
2604,7.88667,6.163816,-1
2605,8.451376,-16.245441,-1
2606,13.020247,9.394414,25
2607,14.411215,0.4177082,22
2608,1.2523727,5.7267423,70
2609,2.9588234,0.59023434,34
2610,7.419684,4.486654,-1
2611,13.035867,9.411191,25
2612,-7.744839,2.382819,5
2613,11.481781,-2.8248866,102
2614,10.507644,8.55184,19
2615,18.82342,-6.7160482,2
2616,-0.65081775,16.988977,11
2617,8.479212,-16.217543,75
2618,-7.7306256,2.4288344,5
2619,26.889359,10.468315,1
2620,8.267039,4.910907,84
2621,13.895248,1.0286789,12
2622,11.625604,-1.104657,48
